weather_id,project_id,date,rainfall_mm,temperature_c,weather_severity,work_stop_flag
652,1,2024-01-23,62,24,Moderate,N
653,1,2024-01-24,69,40,Severe,Y
654,1,2024-01-25,69,28,Normal,N
655,1,2024-01-26,82,28,Normal,N
656,1,2024-01-27,82,43,Moderate,N
657,1,2024-01-28,90,42,Moderate,N
658,1,2024-01-29,140,28,Normal,N
659,1,2024-01-30,9,39,Normal,N
660,1,2024-01-31,100,33,Moderate,N
661,1,2024-02-01,60,24,Normal,N
662,1,2024-02-02,15,37,Normal,N
663,1,2024-02-03,21,29,Moderate,N
664,1,2024-02-04,85,33,Normal,N
665,1,2024-02-05,123,34,Normal,N
666,1,2024-02-06,49,43,Normal,N
667,1,2024-02-07,3,28,Moderate,N
668,1,2024-02-08,109,43,Severe,Y
669,1,2024-02-09,126,26,Normal,N
670,1,2024-02-10,107,40,Normal,N
671,1,2024-02-11,8,35,Normal,N
672,1,2024-02-12,61,33,Normal,N
673,1,2024-02-13,83,29,Normal,N
674,1,2024-02-14,113,25,Moderate,N
675,1,2024-02-15,97,24,Normal,N
676,1,2024-02-16,104,32,Normal,N
677,1,2024-02-17,132,24,Normal,N
678,1,2024-02-18,30,31,Moderate,N
679,1,2024-02-19,3,35,Normal,N
680,1,2024-02-20,101,39,Severe,Y
681,1,2024-02-21,5,30,Moderate,N
682,1,2024-02-22,88,24,Moderate,N
683,1,2024-02-23,122,24,Severe,Y
684,1,2024-02-24,4,43,Normal,N
685,1,2024-02-25,124,28,Normal,N
686,1,2024-02-26,41,30,Normal,N
687,1,2024-02-27,18,32,Severe,Y
688,1,2024-02-28,60,24,Normal,N
689,1,2024-02-29,25,30,Normal,N
690,1,2024-03-01,5,29,Normal,N
691,1,2024-03-02,1,39,Normal,N
692,1,2024-03-03,0,25,Normal,N
693,1,2024-03-04,126,33,Normal,N
694,1,2024-03-05,60,43,Moderate,N
695,1,2024-03-06,103,42,Normal,N
696,1,2024-03-07,136,28,Moderate,N
697,1,2024-03-08,32,40,Normal,N
698,1,2024-03-09,120,34,Normal,N
699,1,2024-03-10,83,25,Moderate,N
700,1,2024-03-11,71,24,Normal,N
701,1,2024-03-12,9,32,Normal,N
702,1,2024-03-13,56,36,Severe,Y
703,1,2024-03-14,83,42,Moderate,N
704,1,2024-03-15,71,35,Normal,N
705,1,2024-03-16,45,28,Normal,N
706,1,2024-03-17,17,36,Moderate,N
707,1,2024-03-18,25,40,Severe,Y
708,1,2024-03-19,86,43,Normal,N
709,1,2024-03-20,91,34,Moderate,N
710,1,2024-03-21,111,31,Normal,N
711,1,2024-03-22,27,40,Normal,N
712,1,2024-03-23,69,34,Normal,N
713,1,2024-03-24,129,30,Normal,N
714,1,2024-03-25,99,42,Normal,N
715,1,2024-03-26,2,38,Normal,N
716,1,2024-03-27,49,30,Normal,N
717,1,2024-03-28,62,36,Normal,N
718,1,2024-03-29,116,32,Normal,N
719,1,2024-03-30,67,24,Normal,N
720,1,2024-03-31,40,32,Normal,N
721,1,2024-04-01,41,27,Moderate,N
722,1,2024-04-02,75,35,Normal,N
723,1,2024-04-03,46,32,Normal,N
724,1,2024-04-04,91,38,Normal,N
725,1,2024-04-05,136,30,Severe,Y
726,1,2024-04-06,19,25,Severe,Y
727,1,2024-04-07,103,32,Moderate,N
728,1,2024-04-08,62,26,Normal,N
729,1,2024-04-09,26,38,Moderate,N
730,1,2024-04-10,69,24,Normal,N
731,1,2024-04-11,101,39,Moderate,N
732,1,2024-04-12,118,33,Moderate,N
733,1,2024-04-13,38,40,Normal,N
734,1,2024-04-14,45,35,Normal,N
735,1,2024-04-15,55,24,Moderate,N
736,1,2024-04-16,17,32,Moderate,N
737,1,2024-04-17,82,39,Normal,N
738,1,2024-04-18,140,31,Normal,N
739,1,2024-04-19,116,43,Normal,N
740,1,2024-04-20,11,43,Normal,N
741,1,2024-04-21,14,33,Moderate,N
742,1,2024-04-22,42,37,Severe,Y
743,1,2024-04-23,112,41,Normal,N
744,1,2024-04-24,79,40,Normal,N
745,1,2024-04-25,118,28,Normal,N
746,1,2024-04-26,92,31,Severe,Y
747,1,2024-04-27,95,39,Severe,Y
748,1,2024-04-28,25,32,Normal,N
749,1,2024-04-29,11,40,Moderate,N
750,1,2024-04-30,53,37,Normal,N
751,1,2024-05-01,81,32,Moderate,N
752,1,2024-05-02,104,27,Normal,N
753,1,2024-05-03,113,36,Normal,N
754,1,2024-05-04,93,28,Severe,Y
755,1,2024-05-05,74,37,Moderate,N
756,1,2024-05-06,6,29,Normal,N
757,1,2024-05-07,98,30,Normal,N
758,1,2024-05-08,120,32,Normal,N
759,1,2024-05-09,72,31,Normal,N
760,1,2024-05-10,21,34,Normal,N
761,1,2024-05-11,24,38,Moderate,N
762,1,2024-05-12,61,27,Severe,Y
763,1,2024-05-13,34,33,Moderate,N
764,1,2024-05-14,33,40,Normal,N
765,1,2024-05-15,45,36,Normal,N
766,1,2024-05-16,122,39,Normal,N
767,1,2024-05-17,104,36,Normal,N
768,1,2024-05-18,129,25,Normal,N
769,1,2024-05-19,49,32,Normal,N
770,1,2024-05-20,138,35,Normal,N
771,1,2024-05-21,110,30,Moderate,N
772,1,2024-05-22,17,27,Normal,N
773,1,2024-05-23,50,24,Normal,N
774,1,2024-05-24,16,28,Normal,N
775,1,2024-05-25,135,38,Normal,N
776,1,2024-05-26,32,40,Normal,N
777,1,2024-05-27,60,28,Moderate,N
778,1,2024-05-28,32,37,Normal,N
779,1,2024-05-29,18,27,Normal,N
780,1,2024-05-30,81,24,Moderate,N
781,1,2024-05-31,72,43,Normal,N
782,1,2024-06-01,93,36,Normal,N
783,1,2024-06-02,37,34,Moderate,N
784,1,2024-06-03,115,34,Moderate,N
785,1,2024-06-04,74,34,Normal,N
786,1,2024-06-05,69,37,Moderate,N
787,1,2024-06-06,44,34,Moderate,N
788,1,2024-06-07,10,37,Severe,Y
789,1,2024-06-08,0,26,Moderate,N
790,1,2024-06-09,134,26,Normal,N
791,1,2024-06-10,76,41,Normal,N
792,1,2024-06-11,48,26,Normal,N
793,1,2024-06-12,70,24,Moderate,N
794,1,2024-06-13,4,37,Normal,N
795,1,2024-06-14,82,25,Normal,N
796,1,2024-06-15,88,26,Normal,N
797,1,2024-06-16,49,43,Normal,N
798,1,2024-06-17,84,33,Normal,N
799,1,2024-06-18,6,25,Normal,N
800,1,2024-06-19,5,40,Normal,N
801,1,2024-06-20,93,29,Normal,N
802,1,2024-06-21,49,34,Normal,N
803,1,2024-06-22,100,36,Normal,N
804,1,2024-06-23,139,24,Normal,N
805,1,2024-06-24,68,33,Normal,N
806,1,2024-06-25,50,43,Severe,Y
807,1,2024-06-26,13,33,Moderate,N
808,1,2024-06-27,64,26,Severe,Y
809,1,2024-06-28,21,27,Normal,N
810,1,2024-06-29,103,35,Moderate,N
811,1,2024-06-30,101,35,Moderate,N
812,1,2024-07-01,4,24,Normal,N
813,1,2024-07-02,58,25,Moderate,N
814,1,2024-07-03,44,28,Normal,N
815,1,2024-07-04,34,33,Moderate,N
816,1,2024-07-05,59,32,Normal,N
817,1,2024-07-06,26,40,Moderate,N
818,1,2024-07-07,15,28,Normal,N
819,1,2024-07-08,134,30,Moderate,N
820,1,2024-07-09,122,33,Normal,N
821,1,2024-07-10,79,26,Normal,N
822,1,2024-07-11,23,41,Normal,N
823,1,2024-07-12,94,26,Normal,N
824,1,2024-07-13,82,42,Severe,Y
825,1,2024-07-14,15,42,Normal,N
826,1,2024-07-15,68,25,Normal,N
827,1,2024-07-16,120,35,Normal,N
828,1,2024-07-17,84,39,Normal,N
829,1,2024-07-18,140,29,Moderate,N
830,1,2024-07-19,67,29,Moderate,N
831,1,2024-07-20,4,29,Normal,N
832,1,2024-07-21,19,41,Normal,N
833,1,2024-07-22,119,43,Normal,N
834,1,2024-07-23,40,31,Normal,N
835,2,2022-04-22,9,24,Moderate,N
836,2,2022-04-23,35,28,Moderate,N
837,2,2022-04-24,79,40,Moderate,N
838,2,2022-04-25,100,40,Severe,Y
839,2,2022-04-26,13,36,Normal,N
840,2,2022-04-27,44,33,Normal,N
841,2,2022-04-28,88,41,Normal,N
842,2,2022-04-29,84,31,Severe,Y
843,2,2022-04-30,44,40,Normal,N
844,2,2022-05-01,54,28,Severe,Y
845,2,2022-05-02,16,34,Severe,Y
846,2,2022-05-03,78,42,Normal,N
847,2,2022-05-04,42,28,Normal,N
848,2,2022-05-05,78,31,Normal,N
849,2,2022-05-06,117,36,Moderate,N
850,2,2022-05-07,21,33,Normal,N
851,2,2022-05-08,8,33,Normal,N
852,2,2022-05-09,102,41,Normal,N
853,2,2022-05-10,111,30,Moderate,N
854,2,2022-05-11,67,30,Moderate,N
855,2,2022-05-12,17,31,Moderate,N
856,2,2022-05-13,62,25,Normal,N
857,2,2022-05-14,39,26,Normal,N
858,2,2022-05-15,132,28,Moderate,N
859,2,2022-05-16,137,35,Severe,Y
860,2,2022-05-17,117,38,Moderate,N
861,2,2022-05-18,12,41,Normal,N
862,2,2022-05-19,69,32,Normal,N
863,2,2022-05-20,133,30,Normal,N
864,2,2022-05-21,86,42,Normal,N
865,2,2022-05-22,57,25,Normal,N
866,2,2022-05-23,135,27,Normal,N
867,2,2022-05-24,5,33,Moderate,N
868,2,2022-05-25,123,34,Normal,N
869,2,2022-05-26,60,37,Normal,N
870,2,2022-05-27,91,28,Normal,N
871,2,2022-05-28,72,30,Normal,N
872,2,2022-05-29,138,35,Normal,N
873,2,2022-05-30,139,36,Moderate,N
874,2,2022-05-31,97,34,Normal,N
875,2,2022-06-01,118,37,Normal,N
876,2,2022-06-02,40,29,Moderate,N
877,2,2022-06-03,109,33,Normal,N
878,2,2022-06-04,84,30,Normal,N
879,2,2022-06-05,88,29,Moderate,N
880,2,2022-06-06,137,41,Normal,N
881,2,2022-06-07,42,38,Normal,N
882,2,2022-06-08,37,29,Normal,N
883,2,2022-06-09,87,24,Normal,N
884,2,2022-06-10,90,43,Moderate,N
885,2,2022-06-11,10,29,Normal,N
886,2,2022-06-12,42,27,Normal,N
887,2,2022-06-13,67,25,Moderate,N
888,2,2022-06-14,63,39,Normal,N
889,2,2022-06-15,135,42,Normal,N
890,2,2022-06-16,55,35,Normal,N
891,2,2022-06-17,85,38,Moderate,N
892,2,2022-06-18,133,30,Moderate,N
893,2,2022-06-19,62,29,Normal,N
894,2,2022-06-20,95,43,Moderate,N
895,2,2022-06-21,32,37,Moderate,N
896,2,2022-06-22,20,34,Normal,N
897,2,2022-06-23,6,37,Normal,N
898,2,2022-06-24,83,29,Normal,N
899,2,2022-06-25,54,27,Moderate,N
900,2,2022-06-26,107,37,Normal,N
901,2,2022-06-27,125,28,Normal,N
902,2,2022-06-28,62,26,Normal,N
903,2,2022-06-29,16,37,Normal,N
904,2,2022-06-30,54,32,Normal,N
905,2,2022-07-01,46,40,Moderate,N
906,2,2022-07-02,17,29,Normal,N
907,2,2022-07-03,115,39,Normal,N
908,2,2022-07-04,110,34,Normal,N
909,2,2022-07-05,109,35,Normal,N
910,2,2022-07-06,46,32,Moderate,N
911,2,2022-07-07,138,32,Normal,N
912,2,2022-07-08,131,32,Normal,N
913,2,2022-07-09,113,26,Normal,N
914,2,2022-07-10,88,38,Normal,N
915,2,2022-07-11,63,28,Moderate,N
916,2,2022-07-12,136,40,Normal,N
917,2,2022-07-13,2,42,Severe,Y
918,2,2022-07-14,100,27,Normal,N
919,2,2022-07-15,122,37,Moderate,N
920,2,2022-07-16,20,36,Normal,N
921,2,2022-07-17,56,38,Normal,N
922,2,2022-07-18,35,43,Normal,N
923,2,2022-07-19,51,29,Moderate,N
924,2,2022-07-20,77,43,Normal,N
925,2,2022-07-21,127,42,Moderate,N
926,2,2022-07-22,72,29,Normal,N
927,2,2022-07-23,19,37,Normal,N
928,2,2022-07-24,1,31,Moderate,N
929,2,2022-07-25,13,37,Moderate,N
930,2,2022-07-26,100,43,Normal,N
931,2,2022-07-27,99,35,Normal,N
932,2,2022-07-28,40,30,Moderate,N
933,2,2022-07-29,60,40,Normal,N
934,2,2022-07-30,71,31,Normal,N
935,2,2022-07-31,84,37,Normal,N
936,2,2022-08-01,1,28,Moderate,N
937,2,2022-08-02,113,33,Normal,N
938,2,2022-08-03,10,36,Moderate,N
939,2,2022-08-04,92,37,Normal,N
940,2,2022-08-05,115,43,Normal,N
941,2,2022-08-06,12,28,Severe,Y
942,2,2022-08-07,97,42,Normal,N
943,2,2022-08-08,126,35,Normal,N
944,2,2022-08-09,62,42,Moderate,N
945,2,2022-08-10,47,26,Normal,N
946,2,2022-08-11,14,33,Normal,N
947,2,2022-08-12,47,30,Normal,N
948,2,2022-08-13,96,39,Normal,N
949,2,2022-08-14,101,31,Severe,Y
950,2,2022-08-15,120,32,Normal,N
951,2,2022-08-16,76,42,Normal,N
952,2,2022-08-17,15,33,Normal,N
953,2,2022-08-18,41,38,Normal,N
954,2,2022-08-19,9,30,Moderate,N
955,2,2022-08-20,116,36,Normal,N
956,2,2022-08-21,59,39,Normal,N
957,2,2022-08-22,97,41,Normal,N
958,2,2022-08-23,95,41,Moderate,N
959,2,2022-08-24,128,39,Severe,Y
960,2,2022-08-25,102,24,Normal,N
961,2,2022-08-26,115,34,Normal,N
962,2,2022-08-27,86,28,Moderate,N
963,2,2022-08-28,95,31,Normal,N
964,2,2022-08-29,10,34,Normal,N
965,2,2022-08-30,125,39,Moderate,N
966,2,2022-08-31,15,34,Normal,N
967,2,2022-09-01,21,39,Normal,N
968,2,2022-09-02,126,42,Normal,N
969,2,2022-09-03,45,41,Normal,N
970,2,2022-09-04,52,24,Moderate,N
971,2,2022-09-05,47,25,Moderate,N
972,2,2022-09-06,90,33,Normal,N
973,2,2022-09-07,102,27,Moderate,N
974,2,2022-09-08,32,34,Normal,N
975,2,2022-09-09,41,24,Normal,N
976,2,2022-09-10,107,43,Moderate,N
977,2,2022-09-11,65,25,Moderate,N
978,2,2022-09-12,113,25,Normal,N
979,2,2022-09-13,129,40,Normal,N
980,2,2022-09-14,23,34,Moderate,N
981,2,2022-09-15,47,27,Normal,N
982,2,2022-09-16,105,34,Normal,N
983,2,2022-09-17,28,38,Normal,N
984,2,2022-09-18,46,37,Normal,N
985,2,2022-09-19,136,25,Severe,Y
986,2,2022-09-20,62,38,Normal,N
987,2,2022-09-21,56,24,Moderate,N
988,2,2022-09-22,140,33,Normal,N
989,2,2022-09-23,61,29,Moderate,N
990,2,2022-09-24,37,43,Normal,N
991,2,2022-09-25,92,28,Moderate,N
992,2,2022-09-26,101,33,Normal,N
993,2,2022-09-27,80,26,Severe,Y
994,2,2022-09-28,113,39,Normal,N
995,2,2022-09-29,77,25,Normal,N
996,2,2022-09-30,67,41,Moderate,N
997,2,2022-10-01,38,34,Normal,N
998,2,2022-10-02,18,40,Normal,N
999,2,2022-10-03,78,31,Normal,N
1000,2,2022-10-04,98,36,Normal,N
1001,2,2022-10-05,139,27,Normal,N
1002,2,2022-10-06,78,24,Normal,N
1003,2,2022-10-07,56,31,Normal,N
1004,2,2022-10-08,22,25,Normal,N
1005,2,2022-10-09,80,31,Normal,N
1006,2,2022-10-10,108,31,Moderate,N
1007,2,2022-10-11,1,25,Moderate,N
1008,2,2022-10-12,110,41,Normal,N
1009,2,2022-10-13,118,28,Normal,N
1010,2,2022-10-14,67,29,Normal,N
1011,2,2022-10-15,40,36,Moderate,N
1012,2,2022-10-16,83,35,Moderate,N
1013,2,2022-10-17,20,32,Normal,N
1014,2,2022-10-18,126,30,Normal,N
1015,2,2022-10-19,45,27,Moderate,N
1016,2,2022-10-20,63,31,Normal,N
1017,2,2022-10-21,73,35,Normal,N
1018,2,2022-10-22,114,36,Moderate,N
1019,2,2022-10-23,33,27,Normal,N
1020,2,2022-10-24,71,34,Normal,N
1021,2,2022-10-25,52,29,Normal,N
1022,2,2022-10-26,8,40,Normal,N
1023,2,2022-10-27,83,31,Normal,N
1024,2,2022-10-28,6,40,Normal,N
1025,2,2022-10-29,69,37,Normal,N
1026,2,2022-10-30,115,38,Moderate,N
1027,2,2022-10-31,81,42,Moderate,N
1028,2,2022-11-01,52,26,Normal,N
1029,2,2022-11-02,86,31,Moderate,N
1030,2,2022-11-03,28,35,Normal,N
1031,2,2022-11-04,139,39,Normal,N
1032,2,2022-11-05,63,29,Moderate,N
1033,2,2022-11-06,0,39,Severe,Y
1034,2,2022-11-07,106,27,Normal,N
1035,2,2022-11-08,61,39,Normal,N
1036,2,2022-11-09,74,35,Normal,N
1037,2,2022-11-10,3,36,Severe,Y
1038,2,2022-11-11,25,38,Normal,N
1039,2,2022-11-12,13,25,Normal,N
1040,2,2022-11-13,56,38,Normal,N
1041,2,2022-11-14,78,36,Normal,N
1042,2,2022-11-15,1,41,Normal,N
1043,2,2022-11-16,50,42,Normal,N
1044,2,2022-11-17,26,30,Normal,N
1045,2,2022-11-18,67,33,Severe,Y
1046,2,2022-11-19,26,30,Moderate,N
1047,2,2022-11-20,136,32,Moderate,N
1048,2,2022-11-21,48,34,Normal,N
1049,2,2022-11-22,49,24,Normal,N
1050,2,2022-11-23,27,27,Normal,N
1051,2,2022-11-24,102,37,Normal,N
1052,2,2022-11-25,96,34,Normal,N
1053,2,2022-11-26,7,31,Severe,Y
1054,2,2022-11-27,40,25,Normal,N
1055,2,2022-11-28,92,38,Moderate,N
1056,2,2022-11-29,129,25,Normal,N
1057,2,2022-11-30,95,42,Normal,N
1058,2,2022-12-01,125,24,Normal,N
1059,2,2022-12-02,132,35,Normal,N
1060,2,2022-12-03,65,40,Normal,N
1061,2,2022-12-04,17,35,Normal,N
1062,2,2022-12-05,48,26,Moderate,N
1063,2,2022-12-06,84,29,Normal,N
1064,2,2022-12-07,96,25,Normal,N
1065,2,2022-12-08,67,36,Severe,Y
1066,2,2022-12-09,8,37,Normal,N
1067,2,2022-12-10,60,37,Moderate,N
1068,2,2022-12-11,43,41,Moderate,N
1069,2,2022-12-12,110,36,Normal,N
1070,2,2022-12-13,130,42,Normal,N
1071,2,2022-12-14,45,43,Normal,N
1072,2,2022-12-15,105,25,Normal,N
1073,2,2022-12-16,43,41,Normal,N
1074,2,2022-12-17,129,39,Normal,N
1075,2,2022-12-18,140,43,Normal,N
1076,2,2022-12-19,61,39,Normal,N
1077,2,2022-12-20,25,26,Moderate,N
1078,2,2022-12-21,47,29,Normal,N
1079,2,2022-12-22,60,41,Normal,N
1080,2,2022-12-23,75,43,Normal,N
1081,2,2022-12-24,120,43,Normal,N
1082,2,2022-12-25,109,36,Severe,Y
1083,2,2022-12-26,64,28,Normal,N
1084,2,2022-12-27,74,25,Normal,N
1085,2,2022-12-28,55,29,Normal,N
1086,2,2022-12-29,129,26,Moderate,N
1087,2,2022-12-30,65,26,Moderate,N
1088,2,2022-12-31,46,26,Normal,N
1089,2,2023-01-01,40,32,Normal,N
1090,2,2023-01-02,66,33,Moderate,N
1091,2,2023-01-03,38,34,Normal,N
1092,2,2023-01-04,140,30,Normal,N
1093,2,2023-01-05,112,34,Normal,N
1094,2,2023-01-06,62,30,Normal,N
1095,2,2023-01-07,132,42,Normal,N
1096,2,2023-01-08,134,40,Moderate,N
1097,2,2023-01-09,27,38,Severe,Y
1098,2,2023-01-10,109,34,Moderate,N
1099,2,2023-01-11,20,43,Normal,N
1100,2,2023-01-12,59,32,Normal,N
1101,2,2023-01-13,26,27,Moderate,N
1102,2,2023-01-14,53,40,Normal,N
1103,2,2023-01-15,52,30,Normal,N
1104,2,2023-01-16,52,43,Normal,N
1105,2,2023-01-17,64,43,Normal,N
1106,2,2023-01-18,81,38,Severe,Y
1107,2,2023-01-19,3,37,Normal,N
1108,2,2023-01-20,29,30,Severe,Y
1109,2,2023-01-21,103,43,Moderate,N
1110,2,2023-01-22,31,37,Normal,N
1111,2,2023-01-23,35,43,Normal,N
1112,2,2023-01-24,49,39,Normal,N
1113,2,2023-01-25,34,27,Normal,N
1114,2,2023-01-26,90,43,Moderate,N
1115,2,2023-01-27,115,28,Severe,Y
1116,2,2023-01-28,55,27,Normal,N
1117,2,2023-01-29,121,28,Normal,N
1118,2,2023-01-30,131,31,Normal,N
1119,2,2023-01-31,113,27,Normal,N
1120,2,2023-02-01,65,25,Moderate,N
1121,2,2023-02-02,27,26,Normal,N
1122,2,2023-02-03,67,43,Normal,N
1123,2,2023-02-04,76,40,Normal,N
1124,2,2023-02-05,28,24,Moderate,N
1125,2,2023-02-06,68,24,Normal,N
1126,2,2023-02-07,105,31,Normal,N
1127,2,2023-02-08,135,31,Normal,N
1128,2,2023-02-09,51,35,Moderate,N
1129,2,2023-02-10,128,38,Moderate,N
1130,2,2023-02-11,88,28,Severe,Y
1131,2,2023-02-12,56,39,Normal,N
1132,2,2023-02-13,126,27,Moderate,N
1133,2,2023-02-14,77,34,Normal,N
1134,2,2023-02-15,11,39,Normal,N
1135,2,2023-02-16,108,41,Normal,N
1136,2,2023-02-17,12,30,Normal,N
1137,2,2023-02-18,53,31,Severe,Y
1138,2,2023-02-19,1,28,Normal,N
1139,2,2023-02-20,130,39,Normal,N
1140,2,2023-02-21,88,24,Normal,N
1141,2,2023-02-22,78,42,Normal,N
1142,2,2023-02-23,56,32,Normal,N
1143,2,2023-02-24,77,26,Normal,N
1144,2,2023-02-25,24,24,Normal,N
1145,2,2023-02-26,59,33,Normal,N
1146,2,2023-02-27,106,30,Moderate,N
1147,2,2023-02-28,11,30,Normal,N
1148,2,2023-03-01,6,42,Normal,N
1149,2,2023-03-02,29,33,Normal,N
1150,2,2023-03-03,88,35,Normal,N
1151,2,2023-03-04,118,33,Normal,N
1152,2,2023-03-05,5,33,Normal,N
1153,2,2023-03-06,34,42,Normal,N
1154,2,2023-03-07,51,36,Normal,N
1155,2,2023-03-08,31,28,Normal,N
1156,2,2023-03-09,4,27,Moderate,N
1157,2,2023-03-10,70,43,Normal,N
1158,2,2023-03-11,96,27,Normal,N
1159,2,2023-03-12,99,30,Moderate,N
1160,2,2023-03-13,102,43,Normal,N
1161,2,2023-03-14,96,24,Moderate,N
1162,2,2023-03-15,110,33,Normal,N
1163,2,2023-03-16,81,25,Severe,Y
1164,2,2023-03-17,86,27,Normal,N
1165,2,2023-03-18,75,25,Normal,N
1166,2,2023-03-19,77,40,Normal,N
1167,2,2023-03-20,89,35,Moderate,N
1168,2,2023-03-21,91,30,Normal,N
1169,2,2023-03-22,12,35,Normal,N
1170,2,2023-03-23,118,36,Normal,N
1171,2,2023-03-24,124,34,Normal,N
1172,2,2023-03-25,48,30,Normal,N
1173,2,2023-03-26,65,39,Normal,N
1174,2,2023-03-27,13,27,Normal,N
1175,2,2023-03-28,85,25,Moderate,N
1176,2,2023-03-29,89,34,Moderate,N
1177,2,2023-03-30,9,36,Normal,N
1178,2,2023-03-31,56,37,Normal,N
1179,2,2023-04-01,92,37,Severe,Y
1180,2,2023-04-02,121,25,Moderate,N
1181,2,2023-04-03,42,31,Normal,N
1182,2,2023-04-04,29,31,Normal,N
1183,2,2023-04-05,75,34,Normal,N
1184,2,2023-04-06,128,40,Normal,N
1185,2,2023-04-07,139,26,Normal,N
1186,2,2023-04-08,19,38,Normal,N
1187,2,2023-04-09,27,29,Normal,N
1188,2,2023-04-10,9,26,Moderate,N
1189,2,2023-04-11,22,33,Normal,N
1190,2,2023-04-12,26,42,Moderate,N
1191,2,2023-04-13,63,34,Normal,N
1192,2,2023-04-14,118,39,Normal,N
1193,2,2023-04-15,89,41,Moderate,N
1194,2,2023-04-16,3,43,Normal,N
1195,2,2023-04-17,53,31,Normal,N
1196,2,2023-04-18,72,30,Moderate,N
1197,2,2023-04-19,108,28,Normal,N
1198,2,2023-04-20,15,25,Normal,N
1199,2,2023-04-21,41,36,Moderate,N
1200,2,2023-04-22,104,33,Normal,N
1201,2,2023-04-23,10,40,Normal,N
1202,2,2023-04-24,43,34,Normal,N
1203,2,2023-04-25,0,40,Severe,Y
1204,2,2023-04-26,8,24,Moderate,N
1205,2,2023-04-27,37,24,Moderate,N
1206,2,2023-04-28,14,43,Normal,N
1207,2,2023-04-29,39,39,Normal,N
1208,2,2023-04-30,42,24,Moderate,N
1209,2,2023-05-01,65,32,Normal,N
1210,2,2023-05-02,18,38,Moderate,N
1211,2,2023-05-03,17,35,Severe,Y
1212,2,2023-05-04,71,36,Normal,N
1213,2,2023-05-05,127,33,Moderate,N
1214,2,2023-05-06,81,25,Normal,N
1215,2,2023-05-07,72,36,Normal,N
1216,2,2023-05-08,140,29,Normal,N
1217,2,2023-05-09,67,26,Normal,N
1218,2,2023-05-10,135,42,Moderate,N
1219,2,2023-05-11,94,42,Normal,N
1220,2,2023-05-12,131,29,Normal,N
1221,2,2023-05-13,49,30,Moderate,N
1222,2,2023-05-14,12,39,Normal,N
1223,2,2023-05-15,61,25,Normal,N
1224,2,2023-05-16,54,27,Normal,N
1225,2,2023-05-17,49,39,Normal,N
1226,2,2023-05-18,3,41,Moderate,N
1227,2,2023-05-19,6,32,Normal,N
1228,2,2023-05-20,133,43,Normal,N
1229,2,2023-05-21,43,37,Normal,N
1230,2,2023-05-22,61,34,Normal,N
1231,2,2023-05-23,119,34,Moderate,N
1232,2,2023-05-24,121,35,Moderate,N
1233,2,2023-05-25,111,41,Normal,N
1234,2,2023-05-26,49,35,Normal,N
1235,2,2023-05-27,25,35,Normal,N
1236,2,2023-05-28,28,43,Moderate,N
1237,2,2023-05-29,10,40,Normal,N
1238,2,2023-05-30,92,37,Normal,N
1239,2,2023-05-31,13,38,Normal,N
1240,2,2023-06-01,49,41,Normal,N
1241,2,2023-06-02,88,32,Moderate,N
1242,2,2023-06-03,52,27,Normal,N
1243,2,2023-06-04,50,31,Normal,N
1244,2,2023-06-05,3,27,Normal,N
1245,2,2023-06-06,111,32,Normal,N
1246,2,2023-06-07,8,29,Normal,N
1247,2,2023-06-08,36,24,Normal,N
1248,2,2023-06-09,60,31,Normal,N
1249,2,2023-06-10,50,35,Normal,N
1250,2,2023-06-11,39,37,Normal,N
1251,2,2023-06-12,52,43,Normal,N
1252,2,2023-06-13,112,38,Normal,N
1253,2,2023-06-14,132,35,Severe,Y
1254,2,2023-06-15,114,40,Normal,N
1255,2,2023-06-16,18,26,Moderate,N
1256,2,2023-06-17,63,39,Normal,N
1257,2,2023-06-18,14,42,Normal,N
1258,2,2023-06-19,129,31,Normal,N
1259,2,2023-06-20,97,36,Severe,Y
1260,2,2023-06-21,37,31,Severe,Y
1261,2,2023-06-22,133,41,Severe,Y
1262,2,2023-06-23,32,34,Severe,Y
1263,2,2023-06-24,48,35,Normal,N
1264,2,2023-06-25,95,30,Normal,N
1265,2,2023-06-26,39,35,Normal,N
1266,2,2023-06-27,2,24,Normal,N
1267,2,2023-06-28,93,24,Normal,N
1268,2,2023-06-29,71,31,Normal,N
1269,2,2023-06-30,113,25,Normal,N
1270,2,2023-07-01,24,42,Moderate,N
1271,2,2023-07-02,72,43,Normal,N
1272,2,2023-07-03,69,35,Normal,N
1273,2,2023-07-04,109,32,Normal,N
1274,2,2023-07-05,85,39,Severe,Y
1275,2,2023-07-06,91,30,Normal,N
1276,2,2023-07-07,83,27,Normal,N
1277,2,2023-07-08,138,37,Moderate,N
1278,2,2023-07-09,97,25,Normal,N
1279,2,2023-07-10,21,29,Normal,N
1280,2,2023-07-11,84,28,Severe,Y
1281,2,2023-07-12,22,25,Normal,N
1282,2,2023-07-13,138,33,Moderate,N
1283,2,2023-07-14,106,35,Normal,N
1284,2,2023-07-15,87,32,Moderate,N
1285,2,2023-07-16,47,38,Normal,N
1286,2,2023-07-17,77,36,Normal,N
1287,2,2023-07-18,62,43,Moderate,N
1288,2,2023-07-19,16,39,Normal,N
1289,2,2023-07-20,50,38,Severe,Y
1290,2,2023-07-21,104,43,Severe,Y
1291,2,2023-07-22,134,30,Normal,N
