task_id,project_id,wbs_level,task_name,task_category,planned_start_date,planned_end_date,planned_duration_days,task_weight_pct,critical_flag,baseline_sequence_no
10304,2,3,Underground Drainage,Plumbing,2023-11-24,2023-12-10,16,0.34,Y,356
10305,2,1,Column Casting,Structural,2023-03-16,2023-04-04,19,0.48,N,413
10306,2,3,Floor Tiling,Finishing,2022-11-05,2022-11-16,11,0.54,N,65
10307,2,4,Water Supply Line Installation,Plumbing,2023-04-21,2023-05-23,32,2.39,Y,480
10308,2,3,Conduit Laying,Electrical,2022-05-22,2022-06-21,30,2.72,Y,338
10309,2,1,Underground Drainage,Plumbing,2023-06-06,2023-07-05,29,0.79,Y,139
10310,2,4,Painting and Polishing,Finishing,2022-12-02,2022-12-11,9,0.41,Y,221
10311,2,1,Slab Shuttering and Pouring,Structural,2022-09-28,2022-10-29,31,1.79,Y,290
10312,2,4,Beam Reinforcement Installation,Structural,2023-10-07,2023-10-30,23,2.11,N,480
10313,2,1,Site Clearing and Grading,Civil,2023-02-09,2023-02-18,9,2.93,Y,20
10314,2,4,Conduit Laying,Electrical,2023-04-10,2023-04-22,12,2.18,N,383
10315,2,1,Internal Plastering,Finishing,2023-02-03,2023-03-15,40,1.24,N,227
10316,2,1,Panel Installation,Electrical,2023-09-19,2023-10-24,35,2.13,Y,220
10317,2,1,Internal Plastering,Finishing,2023-09-05,2023-09-24,19,2.87,N,90
10318,2,3,Internal Plastering,Finishing,2024-02-03,2024-02-25,22,0.97,Y,87
10319,2,2,Cable Pulling,Electrical,2023-06-17,2023-06-29,12,2.02,Y,70
10320,2,1,Water Supply Line Installation,Plumbing,2022-12-21,2023-01-12,22,1.69,N,69
10321,2,2,Panel Installation,Electrical,2023-02-22,2023-03-09,15,1.89,Y,171
10322,2,4,Internal Road Works,Civil,2022-10-12,2022-10-28,16,2.57,N,426
10323,2,3,Footing Reinforcement Fixing,Structural,2023-02-12,2023-02-19,7,1.61,Y,31
10324,2,3,Cable Pulling,Electrical,2022-11-09,2022-11-23,14,1.51,Y,83
10325,2,3,Cable Pulling,Electrical,2023-08-14,2023-09-13,30,0.75,Y,24
10326,2,3,Internal Road Works,Civil,2023-09-01,2023-09-13,12,2.95,N,56
10327,2,3,Water Supply Line Installation,Plumbing,2023-09-04,2023-09-23,19,0.32,Y,330
10328,2,2,Panel Installation,Electrical,2024-01-10,2024-02-02,23,0.51,Y,13
10329,2,2,Underground Drainage,Plumbing,2023-02-19,2023-03-21,30,2.9,Y,53
10330,2,4,Panel Installation,Electrical,2024-01-13,2024-02-09,27,0.8,N,164
10331,2,3,Slab Shuttering and Pouring,Structural,2022-09-08,2022-10-08,30,0.95,Y,55
10332,2,2,Painting and Polishing,Finishing,2023-06-08,2023-06-18,10,1.63,N,375
10333,2,2,Slab Shuttering and Pouring,Structural,2023-12-30,2024-01-11,12,2.16,Y,71
10334,2,4,Water Supply Line Installation,Plumbing,2022-07-22,2022-07-31,9,1.59,Y,371
10335,2,4,Conduit Laying,Electrical,2022-05-24,2022-07-02,39,0.69,Y,339
10336,2,4,Internal Road Works,Civil,2023-04-03,2023-04-14,11,0.32,Y,463
10337,2,4,Beam Reinforcement Installation,Structural,2023-02-18,2023-02-25,7,2.47,N,291
10338,2,4,Beam Reinforcement Installation,Structural,2022-07-18,2022-08-14,27,1.46,Y,499
10339,2,3,Underground Drainage,Plumbing,2022-06-22,2022-07-20,28,1.83,N,488
10340,2,3,Cable Pulling,Electrical,2022-09-09,2022-10-05,26,1.73,Y,435
10341,2,2,Column Casting,Structural,2023-07-24,2023-08-05,12,2.08,N,285
10342,2,2,Floor Tiling,Finishing,2023-04-25,2023-06-04,40,1.83,N,134
10343,2,1,Excavation for Foundations,Civil,2022-10-23,2022-11-11,19,0.9,N,333
10344,2,4,Excavation for Foundations,Civil,2023-10-17,2023-11-09,23,0.91,N,116
10345,2,1,Painting and Polishing,Finishing,2022-08-15,2022-09-23,39,2.6,Y,410
10346,2,1,Underground Drainage,Plumbing,2023-09-19,2023-10-28,39,1.99,Y,236
10347,2,1,Underground Drainage,Plumbing,2022-11-04,2022-12-11,37,0.67,Y,208
10348,2,1,Footing Reinforcement Fixing,Structural,2023-05-08,2023-05-17,9,2.2,Y,236
10349,2,1,Conduit Laying,Electrical,2022-09-07,2022-10-11,34,1.98,Y,289
10350,2,3,Backfilling and Compaction,Civil,2022-10-11,2022-11-10,30,2.47,Y,423
10351,2,3,Conduit Laying,Electrical,2022-12-23,2023-01-22,30,2.25,Y,419
10352,2,3,Floor Tiling,Finishing,2022-08-02,2022-08-31,29,2.47,Y,18
10353,2,4,Slab Shuttering and Pouring,Structural,2023-04-19,2023-05-08,19,0.36,N,59
10354,2,3,Internal Road Works,Civil,2022-08-13,2022-08-24,11,0.8,N,448
10355,2,3,Underground Drainage,Plumbing,2023-12-15,2024-01-07,23,2.86,Y,13
10356,2,4,Conduit Laying,Electrical,2023-09-02,2023-10-11,39,2.66,Y,39
10357,2,4,Beam Reinforcement Installation,Structural,2023-08-22,2023-09-08,17,1.36,Y,185
10358,2,2,Panel Installation,Electrical,2022-11-29,2022-12-25,26,1.89,Y,109
10359,2,4,Slab Shuttering and Pouring,Structural,2023-08-13,2023-09-10,28,1.35,N,161
10360,2,3,Backfilling and Compaction,Civil,2023-12-06,2024-01-12,37,0.91,Y,236
10361,2,2,Internal Plastering,Finishing,2024-01-28,2024-02-13,16,1.04,N,33
10362,2,2,Floor Tiling,Finishing,2023-04-22,2023-06-01,40,2.98,Y,469
10363,2,1,Internal Plastering,Finishing,2022-11-12,2022-12-16,34,1.28,N,407
10364,2,3,Column Casting,Structural,2022-07-04,2022-07-30,26,2.3,Y,180
10365,2,1,Painting and Polishing,Finishing,2023-06-11,2023-07-09,28,2.2,N,453
10366,2,3,Water Supply Line Installation,Plumbing,2022-12-27,2023-01-18,22,0.71,Y,4
10367,2,3,Water Supply Line Installation,Plumbing,2023-07-22,2023-08-23,32,2.81,Y,74
10368,2,3,Panel Installation,Electrical,2023-03-03,2023-03-26,23,0.5,Y,299
10369,2,4,Excavation for Foundations,Civil,2023-02-27,2023-03-28,29,1.26,N,370
10370,2,3,Internal Road Works,Civil,2023-03-14,2023-04-01,18,2.72,Y,389
10371,2,2,Slab Shuttering and Pouring,Structural,2022-12-20,2022-12-28,8,0.43,N,103
10372,2,2,Floor Tiling,Finishing,2023-09-17,2023-09-30,13,0.95,Y,494
10373,2,3,Footing Reinforcement Fixing,Structural,2022-07-12,2022-07-23,11,2.24,Y,97
10374,2,1,Panel Installation,Electrical,2022-05-07,2022-06-03,27,0.87,N,445
10375,2,2,Internal Road Works,Civil,2023-06-11,2023-07-09,28,0.46,N,408
10376,2,4,Site Clearing and Grading,Civil,2024-01-23,2024-02-20,28,2.97,N,132
10377,2,3,Underground Drainage,Plumbing,2022-05-18,2022-06-14,27,0.45,N,81
10378,2,2,Site Clearing and Grading,Civil,2022-09-28,2022-10-18,20,1.73,Y,184
10379,2,3,Cable Pulling,Electrical,2023-04-09,2023-04-25,16,0.92,N,417
10380,2,3,Underground Drainage,Plumbing,2023-03-04,2023-04-09,36,1.28,N,68
10381,2,1,Conduit Laying,Electrical,2023-11-14,2023-12-21,37,2.07,N,78
10382,2,2,Beam Reinforcement Installation,Structural,2022-07-23,2022-07-31,8,0.63,Y,285
10383,2,2,Slab Shuttering and Pouring,Structural,2024-01-02,2024-02-01,30,2.74,Y,271
10384,2,4,Backfilling and Compaction,Civil,2022-12-26,2023-01-30,35,0.88,N,462
10385,2,1,Water Supply Line Installation,Plumbing,2022-11-25,2022-12-22,27,0.59,Y,34
10386,2,4,Water Supply Line Installation,Plumbing,2022-06-22,2022-07-13,21,1.41,N,484
10387,2,3,Footing Reinforcement Fixing,Structural,2023-01-04,2023-01-12,8,2.22,Y,119
10388,2,3,Conduit Laying,Electrical,2023-03-21,2023-04-24,34,1.11,N,111
10389,2,2,Internal Plastering,Finishing,2023-08-23,2023-09-16,24,2.52,N,46
10390,2,2,Conduit Laying,Electrical,2023-09-01,2023-09-23,22,1.16,N,109
10391,2,1,Internal Plastering,Finishing,2022-11-22,2022-12-22,30,2.41,N,94
10392,2,1,Underground Drainage,Plumbing,2023-02-20,2023-02-28,8,0.71,Y,69
10393,2,1,Conduit Laying,Electrical,2023-09-18,2023-10-17,29,2.33,N,350
10394,2,4,Underground Drainage,Plumbing,2023-06-20,2023-07-18,28,2.68,Y,300
10395,2,1,Column Casting,Structural,2024-01-24,2024-01-31,7,0.66,Y,295
10396,2,3,Underground Drainage,Plumbing,2022-05-12,2022-05-22,10,0.47,Y,62
10397,2,1,Underground Drainage,Plumbing,2023-10-12,2023-11-15,34,0.78,Y,325
10398,2,3,Painting and Polishing,Finishing,2022-08-15,2022-09-24,40,2.57,Y,179
10399,2,2,Column Casting,Structural,2022-07-05,2022-07-29,24,0.34,N,36
10400,2,4,Excavation for Foundations,Civil,2023-09-24,2023-10-04,10,2.43,N,137
10401,2,3,Backfilling and Compaction,Civil,2022-06-03,2022-07-09,36,1.78,N,448
10402,2,4,Cable Pulling,Electrical,2023-06-28,2023-07-25,27,1.33,Y,199
10403,2,2,Water Supply Line Installation,Plumbing,2022-09-15,2022-09-22,7,1.94,N,356
10404,3,1,Underground Drainage,Plumbing,2022-12-17,2022-12-31,14,2.58,Y,466
10405,3,4,Internal Road Works,Civil,2024-05-07,2024-06-03,27,1.78,N,234
10406,3,3,Internal Plastering,Finishing,2023-09-24,2023-10-31,37,1.9,N,121
10407,3,4,Water Supply Line Installation,Plumbing,2024-05-26,2024-06-06,11,2.94,N,314
10408,3,3,Conduit Laying,Electrical,2024-03-01,2024-03-22,21,1.01,N,440
10409,3,2,Panel Installation,Electrical,2024-01-21,2024-02-27,37,3.0,Y,475
10410,3,2,Floor Tiling,Finishing,2023-11-15,2023-12-05,20,2.5,Y,345
10411,3,2,Column Casting,Structural,2024-04-04,2024-05-10,36,2.03,Y,165
10412,3,4,Water Supply Line Installation,Plumbing,2023-08-09,2023-08-23,14,0.72,N,193
10413,3,3,Backfilling and Compaction,Civil,2023-05-28,2023-07-07,40,1.52,Y,141
10414,3,4,Water Supply Line Installation,Plumbing,2023-08-27,2023-09-10,14,2.01,Y,389
10415,3,3,Internal Plastering,Finishing,2022-06-03,2022-06-18,15,1.62,Y,319
10416,3,3,Panel Installation,Electrical,2023-05-11,2023-06-11,31,0.35,Y,1
10417,3,3,Floor Tiling,Finishing,2022-07-26,2022-08-13,18,2.24,N,470
10418,3,4,Cable Pulling,Electrical,2023-01-30,2023-02-22,23,0.55,N,440
10419,3,3,Excavation for Foundations,Civil,2022-10-06,2022-11-09,34,1.97,N,472
10420,3,1,Internal Road Works,Civil,2023-06-16,2023-07-16,30,2.22,N,497
10421,3,3,Water Supply Line Installation,Plumbing,2024-03-21,2024-04-13,23,0.94,Y,474
10422,3,1,Internal Plastering,Finishing,2024-05-25,2024-06-24,30,2.1,N,441
10423,3,4,Site Clearing and Grading,Civil,2023-08-27,2023-09-27,31,1.72,N,480
10424,3,4,Site Clearing and Grading,Civil,2024-01-25,2024-03-01,36,2.19,N,213
10425,3,4,Underground Drainage,Plumbing,2022-08-02,2022-09-06,35,1.63,Y,344
10426,3,3,Column Casting,Structural,2023-07-13,2023-07-22,9,1.8,N,395
10427,3,1,Underground Drainage,Plumbing,2022-08-28,2022-09-18,21,1.84,Y,53
10428,3,1,Underground Drainage,Plumbing,2023-01-03,2023-02-08,36,2.52,Y,365
10429,3,2,Cable Pulling,Electrical,2022-07-23,2022-08-25,33,2.99,Y,447
10430,3,1,Slab Shuttering and Pouring,Structural,2023-05-05,2023-05-24,19,0.8,N,267
10431,3,3,Conduit Laying,Electrical,2023-04-13,2023-05-14,31,2.09,N,285
10432,3,3,Water Supply Line Installation,Plumbing,2024-04-24,2024-05-04,10,1.12,N,411
10433,3,2,Water Supply Line Installation,Plumbing,2023-04-05,2023-04-24,19,0.44,N,478
10434,3,3,Water Supply Line Installation,Plumbing,2024-05-23,2024-06-08,16,2.81,N,103
10435,3,1,Underground Drainage,Plumbing,2023-04-14,2023-04-21,7,1.4,N,19
10436,3,2,Conduit Laying,Electrical,2023-08-20,2023-09-14,25,2.22,N,208
10437,3,2,Underground Drainage,Plumbing,2022-12-22,2023-01-01,10,1.47,Y,26
10438,3,2,Footing Reinforcement Fixing,Structural,2024-01-28,2024-03-06,38,0.34,Y,256
10439,3,2,Slab Shuttering and Pouring,Structural,2022-12-30,2023-01-16,17,2.4,Y,265
10440,3,1,Internal Road Works,Civil,2022-09-02,2022-09-21,19,2.87,N,115
10441,3,2,Panel Installation,Electrical,2023-08-24,2023-09-27,34,2.64,Y,22
10442,3,3,Beam Reinforcement Installation,Structural,2023-03-24,2023-04-14,21,2.21,Y,159
10443,3,2,Cable Pulling,Electrical,2023-12-10,2023-12-30,20,2.85,Y,201
10444,3,3,Backfilling and Compaction,Civil,2023-06-21,2023-07-07,16,0.9,Y,102
10445,3,3,Underground Drainage,Plumbing,2022-12-02,2023-01-05,34,2.13,Y,20
10446,3,1,Conduit Laying,Electrical,2024-03-31,2024-04-20,20,1.09,N,10
10447,3,3,Underground Drainage,Plumbing,2022-12-19,2023-01-26,38,2.63,Y,104
10448,3,3,Beam Reinforcement Installation,Structural,2023-03-01,2023-03-22,21,0.39,Y,496
10449,3,3,Backfilling and Compaction,Civil,2022-12-13,2022-12-29,16,0.44,N,180
10450,3,3,Water Supply Line Installation,Plumbing,2023-02-05,2023-03-05,28,0.78,N,415
10451,3,2,Internal Road Works,Civil,2022-09-02,2022-09-16,14,1.91,N,19
10452,3,4,Site Clearing and Grading,Civil,2023-11-04,2023-11-17,13,2.05,Y,213
10453,3,2,Floor Tiling,Finishing,2022-08-14,2022-09-13,30,1.27,Y,170
10454,3,3,Internal Road Works,Civil,2023-04-03,2023-04-19,16,0.55,Y,60
10455,3,3,Beam Reinforcement Installation,Structural,2023-02-28,2023-03-14,14,1.56,Y,292
10456,3,3,Internal Plastering,Finishing,2023-10-28,2023-11-20,23,2.86,N,207
10457,3,2,Internal Plastering,Finishing,2022-10-05,2022-10-27,22,2.7,Y,55
10458,3,2,Internal Road Works,Civil,2024-05-15,2024-06-04,20,0.54,Y,79
10459,3,1,Conduit Laying,Electrical,2023-08-05,2023-09-06,32,1.09,Y,44
10460,3,1,Internal Plastering,Finishing,2023-01-22,2023-02-13,22,2.52,Y,307
10461,3,2,Conduit Laying,Electrical,2022-07-09,2022-07-29,20,2.5,N,44
10462,3,4,Underground Drainage,Plumbing,2022-06-08,2022-07-05,27,2.42,Y,46
10463,3,2,Column Casting,Structural,2023-11-02,2023-11-19,17,2.45,Y,105
10464,3,1,Column Casting,Structural,2024-04-29,2024-05-27,28,2.99,N,20
10465,3,2,Water Supply Line Installation,Plumbing,2022-08-06,2022-08-17,11,2.64,Y,434
10466,3,2,Cable Pulling,Electrical,2022-08-30,2022-09-28,29,2.47,N,345
10467,3,1,Underground Drainage,Plumbing,2023-02-17,2023-03-15,26,2.31,Y,223
10468,3,1,Water Supply Line Installation,Plumbing,2024-01-25,2024-02-08,14,2.91,N,385
10469,3,2,Column Casting,Structural,2022-12-16,2023-01-21,36,2.67,Y,201
10470,3,1,Water Supply Line Installation,Plumbing,2023-06-20,2023-07-22,32,0.92,N,340
10471,3,3,Floor Tiling,Finishing,2023-04-05,2023-04-12,7,1.62,Y,487
10472,3,3,Internal Road Works,Civil,2023-07-30,2023-09-01,33,1.54,N,280
10473,3,4,Footing Reinforcement Fixing,Structural,2023-05-25,2023-06-26,32,1.97,N,172
10474,3,4,Backfilling and Compaction,Civil,2022-12-05,2023-01-09,35,2.08,Y,62
10475,3,4,Footing Reinforcement Fixing,Structural,2023-06-16,2023-07-04,18,1.03,Y,186
10476,3,3,Column Casting,Structural,2023-05-22,2023-06-23,32,1.65,Y,439
10477,3,1,Beam Reinforcement Installation,Structural,2023-11-18,2023-11-25,7,2.6,Y,484
10478,3,3,Beam Reinforcement Installation,Structural,2023-12-27,2024-01-19,23,2.13,N,70
10479,3,3,Panel Installation,Electrical,2023-07-28,2023-08-08,11,1.5,N,186
10480,3,1,Panel Installation,Electrical,2024-05-23,2024-06-23,31,2.75,N,253
10481,3,1,Panel Installation,Electrical,2022-06-15,2022-06-25,10,1.81,N,160
10482,3,1,Internal Plastering,Finishing,2024-02-08,2024-03-15,36,2.86,N,71
10483,3,1,Backfilling and Compaction,Civil,2022-10-22,2022-11-10,19,2.99,Y,383
10484,3,3,Painting and Polishing,Finishing,2023-03-11,2023-04-02,22,2.39,Y,216
10485,3,4,Floor Tiling,Finishing,2024-03-22,2024-04-03,12,1.63,N,354
10486,3,1,Cable Pulling,Electrical,2022-11-09,2022-12-17,38,2.44,N,458
10487,3,2,Column Casting,Structural,2023-11-07,2023-11-17,10,1.13,Y,349
10488,3,4,Conduit Laying,Electrical,2024-01-19,2024-02-14,26,2.4,N,493
10489,3,2,Slab Shuttering and Pouring,Structural,2023-04-09,2023-05-16,37,1.98,N,207
10490,3,3,Backfilling and Compaction,Civil,2023-06-02,2023-07-04,32,1.34,N,137
10491,3,4,Excavation for Foundations,Civil,2024-02-24,2024-03-30,35,2.02,N,23
10492,3,4,Slab Shuttering and Pouring,Structural,2023-11-27,2024-01-03,37,2.33,N,201
10493,3,3,Panel Installation,Electrical,2023-07-07,2023-08-16,40,2.6,Y,133
10494,3,3,Underground Drainage,Plumbing,2022-07-09,2022-08-04,26,1.93,N,136
10495,3,4,Footing Reinforcement Fixing,Structural,2023-12-10,2023-12-23,13,2.55,Y,477
10496,3,1,Conduit Laying,Electrical,2024-03-18,2024-04-05,18,2.39,N,431
10497,3,3,Cable Pulling,Electrical,2023-07-03,2023-08-10,38,1.24,Y,365
10498,3,2,Beam Reinforcement Installation,Structural,2024-04-12,2024-05-07,25,0.88,Y,474
10499,3,2,Underground Drainage,Plumbing,2023-10-24,2023-10-31,7,1.86,N,110
10500,3,2,Painting and Polishing,Finishing,2023-03-04,2023-03-19,15,0.9,Y,257
10501,3,3,Backfilling and Compaction,Civil,2022-07-01,2022-08-01,31,0.65,N,314
10502,3,3,Panel Installation,Electrical,2022-08-04,2022-09-12,39,1.94,Y,159
10503,3,3,Backfilling and Compaction,Civil,2024-04-19,2024-05-01,12,0.36,Y,63
10504,3,2,Conduit Laying,Electrical,2022-05-31,2022-07-06,36,1.51,Y,229
10505,3,1,Painting and Polishing,Finishing,2024-01-27,2024-02-05,9,1.75,N,57
10506,3,3,Underground Drainage,Plumbing,2023-03-25,2023-04-22,28,1.73,Y,112
10507,3,2,Internal Plastering,Finishing,2023-03-12,2023-03-20,8,2.4,Y,416
10508,3,1,Floor Tiling,Finishing,2023-08-05,2023-09-04,30,2.88,N,371
10509,3,4,Site Clearing and Grading,Civil,2023-07-11,2023-08-11,31,0.91,Y,412
10510,3,1,Panel Installation,Electrical,2023-04-30,2023-05-23,23,2.03,Y,221
10511,3,2,Water Supply Line Installation,Plumbing,2022-12-09,2023-01-06,28,0.6,Y,145
10512,3,4,Footing Reinforcement Fixing,Structural,2023-11-07,2023-11-15,8,2.4,Y,396
10513,3,1,Conduit Laying,Electrical,2023-12-22,2024-01-16,25,2.78,Y,33
10514,3,3,Conduit Laying,Electrical,2023-07-29,2023-08-05,7,1.81,Y,290
10515,3,1,Cable Pulling,Electrical,2023-04-06,2023-04-19,13,2.3,N,216
10516,3,1,Internal Road Works,Civil,2022-09-09,2022-10-07,28,2.62,N,399
10517,3,3,Water Supply Line Installation,Plumbing,2022-08-20,2022-09-17,28,1.59,Y,436
10518,3,2,Backfilling and Compaction,Civil,2023-10-30,2023-11-30,31,1.26,Y,481
10519,3,4,Slab Shuttering and Pouring,Structural,2023-11-10,2023-12-14,34,0.73,N,69
10520,3,4,Footing Reinforcement Fixing,Structural,2022-09-18,2022-10-08,20,0.37,Y,238
10521,3,3,Excavation for Foundations,Civil,2024-01-04,2024-01-15,11,1.21,N,249
10522,3,3,Footing Reinforcement Fixing,Structural,2023-02-01,2023-02-21,20,1.33,Y,51
10523,3,4,Internal Plastering,Finishing,2022-12-18,2023-01-22,35,1.84,N,390
10524,3,4,Site Clearing and Grading,Civil,2023-09-21,2023-10-08,17,2.06,Y,368
10525,3,1,Water Supply Line Installation,Plumbing,2024-02-07,2024-02-23,16,2.75,N,33
10526,3,2,Column Casting,Structural,2022-06-02,2022-07-04,32,2.01,Y,125
10527,3,4,Excavation for Foundations,Civil,2022-05-28,2022-06-06,9,0.43,Y,482
10528,3,3,Footing Reinforcement Fixing,Structural,2023-12-18,2024-01-20,33,0.41,N,10
10529,3,2,Underground Drainage,Plumbing,2024-05-24,2024-06-06,13,0.69,Y,316
10530,3,4,Floor Tiling,Finishing,2022-09-13,2022-10-22,39,2.77,Y,37
10531,3,1,Site Clearing and Grading,Civil,2023-10-24,2023-11-04,11,2.09,N,235
10532,3,1,Underground Drainage,Plumbing,2023-12-22,2024-01-11,20,0.81,N,107
10533,3,1,Excavation for Foundations,Civil,2024-04-14,2024-05-18,34,1.95,Y,280
10534,3,1,Floor Tiling,Finishing,2024-04-20,2024-05-03,13,2.27,Y,46
10535,3,3,Cable Pulling,Electrical,2023-04-02,2023-04-28,26,0.7,N,394
10536,3,1,Footing Reinforcement Fixing,Structural,2022-08-16,2022-08-27,11,0.61,Y,267
10537,3,1,Water Supply Line Installation,Plumbing,2023-07-19,2023-08-08,20,2.76,Y,367
10538,3,2,Excavation for Foundations,Civil,2023-08-12,2023-08-22,10,1.97,N,227
10539,3,3,Panel Installation,Electrical,2022-10-12,2022-11-04,23,2.58,Y,167
10540,3,2,Underground Drainage,Plumbing,2022-11-10,2022-12-15,35,2.95,N,391
10541,3,1,Floor Tiling,Finishing,2023-03-04,2023-03-26,22,1.41,Y,175
10542,3,2,Slab Shuttering and Pouring,Structural,2023-04-29,2023-05-06,7,2.7,Y,273
10543,3,4,Footing Reinforcement Fixing,Structural,2022-07-03,2022-07-30,27,1.99,N,33
10544,3,2,Internal Plastering,Finishing,2023-09-09,2023-09-26,17,1.73,Y,481
10545,3,2,Underground Drainage,Plumbing,2024-03-21,2024-04-10,20,1.08,Y,366
10546,3,2,Cable Pulling,Electrical,2024-05-29,2024-06-12,14,1.95,Y,354
10547,3,3,Cable Pulling,Electrical,2023-02-06,2023-03-06,28,2.89,Y,354
10548,3,1,Slab Shuttering and Pouring,Structural,2024-02-20,2024-03-07,16,1.91,N,156
10549,3,1,Site Clearing and Grading,Civil,2022-08-04,2022-08-11,7,1.28,Y,286
10550,3,3,Internal Road Works,Civil,2024-03-21,2024-04-29,39,2.79,N,92
10551,3,4,Backfilling and Compaction,Civil,2023-04-03,2023-05-05,32,2.18,Y,228
10552,3,2,Internal Road Works,Civil,2023-05-13,2023-06-09,27,0.38,Y,55
10553,3,3,Slab Shuttering and Pouring,Structural,2024-04-13,2024-05-11,28,1.99,Y,38
10554,3,3,Excavation for Foundations,Civil,2024-04-02,2024-04-28,26,0.79,Y,247
10555,3,1,Site Clearing and Grading,Civil,2023-06-24,2023-07-17,23,1.84,Y,32
10556,3,2,Backfilling and Compaction,Civil,2022-06-12,2022-07-06,24,2.83,N,187
10557,3,3,Painting and Polishing,Finishing,2022-11-24,2022-12-09,15,2.43,N,190
10558,3,2,Conduit Laying,Electrical,2023-11-14,2023-11-28,14,2.75,Y,147
10559,3,2,Underground Drainage,Plumbing,2023-01-12,2023-01-31,19,2.36,N,124
10560,3,1,Water Supply Line Installation,Plumbing,2022-06-04,2022-06-14,10,2.09,N,121
10561,3,4,Conduit Laying,Electrical,2023-09-23,2023-10-28,35,0.61,N,285
10562,3,4,Underground Drainage,Plumbing,2023-07-16,2023-07-30,14,1.59,Y,466
10563,3,1,Beam Reinforcement Installation,Structural,2023-08-21,2023-08-31,10,0.82,N,185
10564,3,1,Water Supply Line Installation,Plumbing,2023-01-27,2023-02-24,28,0.49,Y,248
10565,3,4,Beam Reinforcement Installation,Structural,2022-09-17,2022-09-27,10,1.72,Y,268
10566,3,1,Slab Shuttering and Pouring,Structural,2022-12-31,2023-01-13,13,1.59,N,474
10567,3,3,Underground Drainage,Plumbing,2022-08-12,2022-09-16,35,0.56,N,340
10568,3,4,Conduit Laying,Electrical,2022-09-27,2022-11-03,37,0.99,Y,322
10569,3,1,Internal Plastering,Finishing,2024-03-17,2024-04-23,37,1.75,Y,396
10570,3,2,Underground Drainage,Plumbing,2024-03-24,2024-04-23,30,1.35,N,380
10571,3,2,Backfilling and Compaction,Civil,2024-03-30,2024-04-17,18,0.34,N,462
10572,3,3,Internal Road Works,Civil,2023-01-05,2023-01-14,9,1.49,Y,430
10573,3,1,Slab Shuttering and Pouring,Structural,2023-04-14,2023-05-03,19,1.39,Y,7
10574,3,4,Cable Pulling,Electrical,2023-01-21,2023-02-01,11,1.31,N,345
10575,3,2,Column Casting,Structural,2022-12-11,2023-01-17,37,1.14,N,139
10576,3,2,Slab Shuttering and Pouring,Structural,2022-06-29,2022-08-01,33,1.23,Y,292
10577,3,2,Conduit Laying,Electrical,2023-01-27,2023-02-03,7,1.94,N,311
10578,3,2,Water Supply Line Installation,Plumbing,2023-12-24,2024-01-24,31,1.0,Y,141
10579,3,2,Underground Drainage,Plumbing,2022-10-15,2022-11-24,40,1.87,Y,86
10580,3,4,Beam Reinforcement Installation,Structural,2022-11-15,2022-11-27,12,2.43,N,455
10581,3,3,Painting and Polishing,Finishing,2023-01-11,2023-01-27,16,2.91,N,49
